Id,Name,2023-08-15 00:02:23
19183613,삼성전자 비스포크 키친핏 패널별도 RR39A7605AP + RZ32A7605AP + RZ24A5600AP (색상선택형),"2,459,000"
20050106,삼성전자 비스포크 키친핏 글램 RF60C9013AP + RQ33A74C1AP (색상선택형),일시품절
16943243,삼성전자 비스포크 키친핏 코타 RR39A7605AP + RZ32A7605AP (색상선택형),"1,698,990"
14309681,삼성전자 비스포크 키친핏 코타 RR39A7605AP + RZ32A7605AP + RZ24A5600AP (색상선택형),"2,417,550"
18077975,삼성전자 RS84B5080CW,"1,600,140"
20051546,삼성전자 비스포크 글램 RF85C91J1 (화이트),"2,233,950"
12789902,삼성전자 RT38T503M1L,"648,990"
20036570,삼성전자 비스포크 키친핏 코타 RF60C9012 (화이트),"2,055,260"
17908322,삼성전자 메탈 RS84B5071SL (내츄럴),"1,135,570"
16743452,삼성전자 비스포크 새틴 RF85B92N1 (화이트),"2,847,080"
18896444,삼성전자 비스포크 키친핏 새틴 RB33A3004 (화이트),"658,580"
12613697,삼성전자 비스포크 큐브 CRS25T950001,"420,000"
2087126,삼성전자 RL2640ZBBEC,"583,070"
14161934,삼성전자 비스포크 키친핏 글램 RZ24A5600AP (색상선택형),"702,330"
19424855,삼성전자 비스포크 글램 RF85C9141AP (색상선택형),"2,365,100"
20054072,삼성전자 비스포크 키친핏 코타 RF60C90R1AP (색상선택형),"3,123,910"
5581918,삼성전자 RT38K5039SL,"692,990"
19863659,삼성전자 비스포크 새틴 RF85C90D2 (화이트),"1,684,320"
16726928,삼성전자 비스포크 키친핏 코타 RF60B91U2 (화이트),"2,126,670"
19424786,삼성전자 비스포크 글램 RF85C90D1AP (색상선택형),"1,839,855"
20571425,삼성전자 비스포크 코타+새틴 RF85C90F1 (화이트(코타)+베이지(새틴)),"1,993,490"
18542597,삼성전자 비스포크 글램 RF85B9231 (화이트+핑크),"2,014,600"
20054411,삼성전자 비스포크 코타 RF60C9013 (화이트),"2,094,080"
20419955,삼성전자 비스포크 코타 RF85C90D1 (화이트),"1,780,010"
17573651,삼성전자 RT09BG004WW (사업자전용),"255,750"
14309633,삼성전자 비스포크 키친핏 코타 RR39A7605AP + RQ32A7612AP + RZ32A7605AP (색상선택형),"2,555,000"
19424846,삼성전자 비스포크 코타 RF85C9141AP (색상선택형),"2,365,100"
20384456,삼성전자 비스포크 키친핏 코타 RZ34C7905AP (색상선택형),"1,117,070"
19955303,삼성전자 비스포크 글램 RF85C90J1 (화이트),"2,247,690"
19863587,삼성전자 비스포크 글램 RF85C90D2 (화이트+핑크),"1,664,960"
19424912,삼성전자 비스포크 코타 RF60C9013AP (색상선택형),"2,063,130"
19518686,삼성전자 비스포크 코타 RF85C90F1AP (색상선택형),"2,068,530"
17338118,삼성전자 비스포크 키친핏 패널별도 RR39A7605AP + RQ32A7612AP + RZ32A7605AP (색상선택형),"998,000"
19427405,삼성전자 비스포크 글램 RF75CB861312 (클린화이트),"2,293,000"
